书名,书籍豆瓣ID,评论内容,评论评分,评论时间,有用数
性权利：21世纪的女性主义,36590157,"这本书总共337页，注释和参考文献有将近90页。极其扎实的数据和文献调研，极其优秀的文本，极其精彩的逻辑论证，讨论了极其尖锐的问题。性权利的话题将女权问题的复杂性体现得淋漓尽致。/不过不知道是不是翻译的问题，有些句子不很通顺，很难读；大量引用文献导致有时候理论方面显得冗余。但绝对瑕不掩瑜。/
另外，短评第一条""李欣原""到底有没有读过书，他的理解和作者的思想完全相反，还能得到33个""有用""，真是匪夷所思。男性对女权主义者的攻击竟然要建立在男性自创的""女权""思想上，让人无言以对。",user-stars,,0
性权利：21世纪的女性主义,36590157,本书的出版历程很契合做这本书的初衷。被两个出版社因为“性”这一题材拒稿，并在第三个出版社喜提出版局批复“注意尺度把控”。所幸谨慎地走完三审后，主编与看过稿的编辑们看法一致：一点儿删改的必要都没有。所以到底要限制什么题材，又把控什么尺度呢？这就是为什么女性主义类图书的出版和推广仍然十分重要。你们说呢？,user-stars,,0
性权利：21世纪的女性主义,36590157,非常好的书，读到一些没想过的角度：黑人和低种姓女性如何被污名化，甚至被认为“不会被强奸”；诬告男性强奸的大多数是男性；被#MeToo 的男明星从来没打算成为更好的男人，很快回到原来的位置，只会同情他的一丘之貉；废除主义者在呼吁严惩家暴分子时，其贫困的妻子却因丈夫入狱而失去收入来源，家暴的报案率低并不意味着实际上家暴的减少……,user-stars,,0
性权利：21世纪的女性主义,36590157,女权主义必须不停地提出尖锐的问题。,user-stars,,0
性权利：21世纪的女性主义,36590157,英国哲学家埃米娅·斯里尼瓦桑在书中尖锐触及了许多最新的性别议题，并呈现出这些议题背后的伦理复杂性。例如对校园性骚扰案件的讨论中，我们已经关注到未征得同意的性行为的伤害性，那么一次双方都同意的性行为是否就毫无问题？在权力差别之下又是否存在真正的同意？不仅在两性之间，对“性”的讨论还浓缩了近年来女性内部的分歧与撕裂。对于“性工作是否应该定罪”的分野，折射出的是“革命”还是“改良”的道路差异。从更广阔的视野看，如今舆论场围绕性别议题的争议焦点之一，逐渐偏向是否要选择让实际的女性陷入贫困，以此为名义解放所有女性。但这种逻辑假设很可能导向象征政治。如果说女性主义是一场运动，那么别忘了这场运动中历来存在且还将持续存在无法触及权力的人。我们当然必须寻获权力，但那之后要转身追随的，是这些处于权力困境的女性。,user-stars,,0
性权利：21世纪的女性主义,36590157,作者太聪明了，而且是非常站对自己位置的聪明，就有种“我有权站在这里，发出我的声音”那种正当自信，学起来！有时候，足够自信，敢于坐庄，你才能理性透彻地揭露这种权力的不对等以及内部的复杂性。敢理性掀桌的女性，敢借用主流规则的女性，我是服气的。【第四页，“一位著名的哲学家曾对我说，他反对女性主义者对性的批判，因为只有在做爱时，他才能感到真正对政治置身事外，他才能感到自由。我问他，他的妻子对此怎会说（我没法问她本人，因为那顿晚宴她没有受邀）”,user-stars,,0
性权利：21世纪的女性主义,36590157,虽然是作者2020年写的书，但已经远超国内当下讨论的前列。女权主义是不断变化的政治运动，是因为地缘、文化、肤色而各自开枝散叶的斗争。因此，书里有一个观点特别给人启发——交叉性女权思考——去复杂化我们所面对的问题：不公平是否有比较级？对黑男的涉毒歧视和对亚男的性能力歧视是同等的歧视吗？精英白男的强奸诬告率是否最高？家庭主妇的求救和职场性骚扰的求救哪个优先？在哪些国家，有些强奸比另一些强奸更重要？除此之外，书里的几篇文章各有侧重，简直可以开一学期的课程与女朋友们共读。书名是the right to sex 而不是of sex也值得深思。,user-stars,,0
性权利：21世纪的女性主义,36590157,犀利、敏锐的前沿洞察，尤其关注最新的政治实践和社会现象，因而这本小册子并不只是学术探讨，本身也深深卷入个人争取权利的斗争中。所谓“性权利”本身就是后现代社会的产物：性看似最私密，但现在已转变为重大公共议题。作者坚定地强调，“性是一件冒充天然的文化造物”，它看似天生决定着我们的身份角色和感受（谁给予，谁索要，谁要求，谁服务，谁渴望，谁被渴望，谁获益，谁受损），但实际上这些都是文化建构的产物，不同的力量都在这个场域拉锯、博弈。尤为精彩的是，作者呈现并分析了不同话语在这个复杂微妙的情境中的争夺，这也意味着永远不可能有定论，而只能保持理性的态度和开放的对话。,user-stars,,0
性权利：21世纪的女性主义,36590157,以前我也是色情合法化的坚决反对者，看了本书我才知道理论和实践之间的差距有如鸿沟，一旦色情非合法，最受影响的并非上游的获利者，而是底层处在边缘的性工作者。怎么说呢，看完了很多女性主义作品后仍然觉得迷茫，迷茫在你知道很多问题所在，却发现这个社会的固化如此严重，往哪里走都好像很困难。,user-stars,,0
性权利：21世纪的女性主义,36590157,看女权主义者和女权主义者讨论，比看男人和女人吵架有意思多了。,user-stars,,0
性权利：21世纪的女性主义,36590157,印象深刻的点：1.男性抱怨遭遇的不公平的对待很大一部分来自于父权制（性的等级化）和男性内部（“诬告强奸”）。2.讨论色情制品和性教育部分相当practical，色情制品可能的确反映了某种压迫性的姿态，只不过在互联网时代禁绝（因为这不可能）未必让事情更好；应该提上日程的是性教育和非顺直男视角的制品，而这有赖于整个性别体制更深刻的变革。3.不存在性权利，没有人有义务和你做爱；但我们如何对自己期待做爱的对象进行偏好排序同样离不开社会对我们欲望的塑造（不要肥）。我们可以说性工作是个人的选择，但同时我们也必须注意到，如果我们有其他选择，我们会选什么。4.性别意味着某些身体被指派为一部分，其他指派为另一部分。5.师生恋和精神分析中的移情相似，前者应被恰当引导，后者同理（而非把学生的身体视为奖品）。,user-stars,,0
性权利：21世纪的女性主义,36590157,"1 / 对各种观点都抱有惊人的同情与理解，甚至于要去考虑incelism：性权利； 2 / 与之对称，对WASP的讽刺极尽辛辣与刻薄；3 / 但如果你意识到作者的努力（想想她对新闻、历史乃至网络社群的熟悉），看到她列举了如此多的不义，你不能不同情她；4 / 也许最难得的是，在审视诸如色情和监禁的时候，作者百分百的realistic, practical and fair enough…… 5 / 是的，作者有些观点，有些甚至很极端。但更常见的是，我们被带进了第三人称，挨个评价现成的立场。我们好奇，你的正面主张究竟是什么？",user-stars,,0
性权利：21世纪的女性主义,36590157,《色情的力量》《教与学的伦理》两篇可给当下的事件提供很多借鉴,user-stars,,0
性权利：21世纪的女性主义,36590157,对当下中国来说，这是一本迫切需要被阅读的书。我们要辨认权利，不被权力所欺骗。,user-stars,,0
性权利：21世纪的女性主义,36590157,当年被她那篇要不要和学生睡觉的文章刷屏，书出来了自然闭眼入，晚点补评,user-stars,,0
性权利：21世纪的女性主义,36590157,一本强奸过我的人送我的书，真是讽刺。断断续续从夏天读到春天才读完，带着这本被我撕了扉页扔掉书皮的书去过医院体检、公园发呆、和QJF打电话对峙、和朋友在被窝里各自读书、坐高铁去别处。和书名所表现出的自由主义倾向不同，本书的立场是：不存在性权利，存在的是不被强奸的权利。色情文化缔造了我们对于什么样的形象产生性欲、吹鼓着性暴力的发生。资本主义擅于把政治正确的幌子为己所用，引导人们坠向自由的奴役。很少见到如此新鲜、充满了时事却又不忘历史的女权主义书籍，占据本书四分之一厚度的附录里满满的引用令人安心，就着作者的索引可以在互联网逛好一阵子。,user-stars,,0
一间只属于自己的房间,34835082,“因此，我让你们去挣钱、去拥有一件自己的房间，就是让你们去面对现实，那种生活一定充满了活力，不管你能否把它表达出来。”,user-stars,,0
一间只属于自己的房间,34835082,“莎士比亚有个妹妹……她活在你我之中。”,user-stars,,0
一间只属于自己的房间,34835082,把这本书打上女权的标签某种意义上似乎违背了作者的本意。比起强调女性过去被掩埋和被贬低的历史，伍尔夫更多强调了一种作为人的自由，也就是她所表述的“雌雄同体”。女人面对压迫不要愤怒，回应愤怒就阻碍了本该自由的脚步，同理，男性面对异性地位的变化也不可愤怒。两性的差异不可回避，应该结合。——这是100年前的思想深度。今天再来看，我们拥有更多女性小说家了吗？,user-stars,,0
一间只属于自己的房间,34835082,啊如此幽默又智慧的伍尔夫！建议每个女孩都给它读上个百八十遍的,user-stars,,0
一间只属于自己的房间,34835082,非常好读。从女性作家入手，应该是从文学史上的女性入手（包括作家，角色，女作家“选择”创作的体裁入手）谈女性权益，全本书不厚但是很精华，几乎一直在做批注。很适合与《厌女》共读，后者更加概念化。伍尔芙既敏锐又俏皮，太可爱了。（还能感受到意识流文风）,user-stars,,0
一间只属于自己的房间,34835082,伍尔夫的房间有几个层次。首先，早期女性作家的匮乏是因为缺少独自写作的房间，才华过人的简奥斯汀只能在嘈杂的客厅偷偷写作。第二层是“雌雄同体”，人的两性观是脑海里的两个房间，优秀的作家让两个房间进行情感传递，彼此共鸣，而不是互相隔绝。最后她提倡，新时代的女性应为自己提供一间独立的房间，这里的房间实为“金钱“的概念，既财富独立，这是心智自由的基础，唯有心智获得自由，女性才能为自己创造更多机会。很巧妙的一点在于，结尾所述的自由，是女性走出了房间。伍尔夫的平权观点基于两性平等和相互协作，为女性争夺权利的前提并非贬低男性，贬低是自我意识过剩的表现，是那些享有优越地位的非雌雄同体的男性所具备的典型思维，如果女性用自己所反对的来支持自己的抗争，本身就是个悖论。,user-stars,,0
一间只属于自己的房间,34835082,关于女性，关于小说。“一个人在星空下走回家时，它的出现会压倒一切，让沉默的世界变得比语言更加真实——接着它一转身，回到皮卡迪利广场的喧嚣之中，就出现在一辆公交车上。有时候，现实太遥远、太斑驳，让我们难以看清它的本质。凡是被它触碰到的，都会定格并成为永恒。当岁月的皮囊被丢进树篱，剩下的就是现实；它是往日的留痕，是我们的爱与恨。”,user-stars,,0
一间只属于自己的房间,34835082,我希望，大家无论通过什么方法，都能挣到足够的钱，去旅行，去闲着，去思考世界的过去和未来，去看书做梦，去街角闲逛，让思绪的钓线深深沉入街流之中。,user-stars,,0
一间只属于自己的房间,34835082,写得好，翻得也好。初看感到鼓舞，再看就是感动了。最后伍尔夫写的我们再过一百年，我们面对的不再是男人与女人的关系，而是人与真实世界的关系，等到那个时候机会就来了。1928-2028，还有9年。,user-stars,,0
一间只属于自己的房间,34835082,“物质基础决定心智的自由，心智的自由决定诗歌的诞生。”,user-stars,,0
一间只属于自己的房间,34835082,阅读伍尔夫的作品对我来说非常艰难。她的写作是肆意的、不规则的、不合常规的。但我的阅读习惯是逻辑性的，读下一句会思索与上一句关系，甚至希望每一句都能读懂记住的（当然这不现实），因此阅读她的作品让我非常疲惫。但好在这本不是小说是演讲，读小说是绕不开各类描写的，它们非常重要，但读这本可以拣核心，不必那么纠结细节。伍尔夫说简·奥斯汀她们应该在阿芙拉·贝恩的墓碑前献上花束，因为她是女性作家的先驱，她告诉后世所有女人女性有表达自己的自由甚至可以靠文字养活自己。那么我也想说今天所有萌发自我意识的女性也要向伍尔夫致意。有些问题是讨论不出什么结果的，尤其是性别议题，但我们不能因为得不出结论就放任不管，而是要无休止地表达。,user-stars,,0
